2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1205-认知产能3丨跳出思维的盒子.mp3 -> E:\认知方法论\音频归类\bf1205-认知产能3丨跳出思维的盒子.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1206-认知产能4丨拥抱认知的痛感.mp3 -> E:\认知方法论\音频归类\bf1206-认知产能4丨拥抱认知的痛感.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1207-问答35丨认知加工是不是给信息分类.mp3 -> E:\认知方法论\音频归类\bf1207-问答35丨认知加工是不是给信息分类.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1208-认知产能丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1208-认知产能丨本单元十大精彩留言.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1210-认知与范式1丨什么是认知中的第一性原理.mp3 -> E:\认知方法论\音频归类\bf1210-认知与范式1丨什么是认知中的第一性原理.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1212-认知与范式3丨什么叫以简驭繁？.mp3 -> E:\认知方法论\音频归类\bf1212-认知与范式3丨什么叫以简驭繁？.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.mp3 -> E:\认知方法论\音频归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1214-问答36丨有什么利于加工和输出的具体方法.mp3 -> E:\认知方法论\音频归类\bf1214-问答36丨有什么利于加工和输出的具体方法.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3 -> E:\认知方法论\音频归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3 -> E:\认知方法论\音频归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1218-以简驭繁2丨远离热闹，回归门道.mp3 -> E:\认知方法论\音频归类\bf1218-以简驭繁2丨远离热闹，回归门道.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3 -> E:\认知方法论\音频归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1220-以简驭繁4丨为什么说教是最好的学.mp3 -> E:\认知方法论\音频归类\bf1220-以简驭繁4丨为什么说教是最好的学.mp3
2019/12/21 19:32:00: 复制: E:\认知方法论 - 副本\音频归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.mp3 -> E:\认知方法论\音频归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1222-以简驭繁丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1222-以简驭繁丨本单元十大精彩留言.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.mp3 -> E:\认知方法论\音频归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1225-认知与道德2丨什么是正确的“赌性”？.mp3 -> E:\认知方法论\音频归类\bf1225-认知与道德2丨什么是正确的“赌性”？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1226-认知与道德3丨善良到底是什么.mp3 -> E:\认知方法论\音频归类\bf1226-认知与道德3丨善良到底是什么.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1227-认知与道德4丨道德问题的背后是认知问题.mp3 -> E:\认知方法论\音频归类\bf1227-认知与道德4丨道德问题的背后是认知问题.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3 -> E:\认知方法论\音频归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1229-认知与道德丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1229-认知与道德丨本单元十大精彩留言.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1231-认知与自由1丨你自由吗？.mp3 -> E:\认知方法论\音频归类\bf1231-认知与自由1丨你自由吗？.mp3
2019/12/21 19:36:28: 程序关闭 (admin/DESKTOP-P7UJA4U)
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\153-07问答26丨戒烟为什么那么难？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\154-07认知的降维打击2丨“发现”的力量.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\155-07认知的降维打击4丨去掉认知的挂碍.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\156-07认知的降维打击丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\157-密码与解码1丨最原始的数据解码技术.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\158-密码与解码2丨“解码世界观”是如何形成的？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\159-密码与解码2丨“解码世界观”是如何形成的.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\160-密码与解码4丨焦虑与编码有什么关系.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\161-问答27丨存在真正的理智吗.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\162-密码与解码丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\163-特别放送丨第二模块十大核心概念.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\164-解码天算1丨世界上不只有一种密码.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\165-解码天算2丨天算——偶发事件背后的隐形之手.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\166-解码天算3丨人体是一个微生态系统.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\167-解码天算4丨如何顺应天算.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\168-问答28丨没有成果就意味着认知停滞吗.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\169-解码天算丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\170-算法与选择1丨在认知上，数据与算法是什么关系？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\171-算法与选择2丨你做的大多数选择都是伪选择.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\172-算法与选择3丨为什么要“不忘初心”？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\173-算法与选择4丨什么是真正的合作？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\174-问答29丨问题和难题、任务和目标之间，到底什么关系.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\175-算法与选择丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\176-偶然与必然1丨偶然发生的事就不重要吗？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\177-偶然与必然2丨我们的存在就是一种偶然.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\178-偶然与必然3丨成功故事值得我们学习吗.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\179-偶然与必然4丨延长自己的故事线，才能提高成功的概率.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\180-问答30丨如何把自己的认知清晰地写出来.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\181-偶然与必然丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\182-认知与异化3丨我们是如何给自己“下套”的.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\183-认知与异化1丨手段和目的之间是什么关系？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\184-认知与异化2丨给予和索取之间是什么关系.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\185-认知与异化4丨路径是如何把人“锁死”的.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\186-问答31丨失败和成功，到底谁是谁之母.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\187-认知与异化丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\188-活动丨编写你的认知辞典.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\189-具身认知1丨我们都是认知上的“盲视”患者.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\190-具身认知2丨认知是从感性到理性的过程吗.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\191-具身认知3丨仪式感是如何影响认知的.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\192-具身认知4丨改变认知，从改变环境开始 唯一微信OUCHSTYLE.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\193-问答32丨如何避免认知异化.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\194-具身认知丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\195-认知与供给1丨世界给我们提供了什么？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\196-认知与供给2丨隐秘而关键的要素都在哪 唯一微信OUCHSTYLE.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\197-认知与供给3丨世界不缺少供给，缺少的是发现供给的眼睛.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\198-认知与供给4丨如何将可能性变为现实？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\199-问答33丨整齐好，还是混乱好？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\200-认知与供给丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\201-加工与搜索1丨认知的过程就是找到线索的过程.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\202-加工与搜索2丨我们是如何给自己的认知捣乱的.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\203-加工与搜索3丨学习的目的不是存储.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\204-加工与搜索4丨快速提高认知效率的两大系统.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\205-问答34丨如何快速在职场中找到自己的生态位.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\206-加工与搜索丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\207-认知产能1丨在学习中，输入和输出是什么关系.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\208-认知产能2丨判断力和记忆力哪个更重要.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\209-认知产能3丨跳出思维的盒子.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\210-认知产能4丨拥抱认知的痛感.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\211-问答35丨认知加工是不是给信息分类.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\212-认知产能丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\213-认知与范式1丨什么是认知中的第一性原理.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\214-认知与范式3丨什么叫以简驭繁？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\215-认知与范式4丨“大道至简”对普通人有什么意义.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\216-问答36丨有什么利于加工和输出的具体方法.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\217-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\218-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\219-以简驭繁2丨远离热闹，回归门道.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\220-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\221-以简驭繁4丨为什么说教是最好的学.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\222-问答37丨有没有自己的人生哲学，重要吗？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\223-以简驭繁丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\224-认知与道德1丨善良和聪明，哪个更重要.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\225-认知与道德2丨什么是正确的“赌性”？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\226-认知与道德3丨善良到底是什么.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\227-认知与道德4丨道德问题的背后是认知问题.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\229-认知与道德丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\230-认知与自由1丨你自由吗？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\231-认知与自由2丨自由就是被束缚.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\232-认知与自由3丨自由的三个步骤.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\233-认知与自由4丨激情知道答案.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\234-问答39丨方法和工具之间的区别是什么.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\235-认知与自由丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\236-认知与智慧1丨如何做到“不惑”？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\237-认知与智慧2丨认知世界的三种工具.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\238-认知与智慧3丨做“正确的事”还是做“正确的人”.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\239-认知与智慧4丨找到第三种选择.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\240-问答40丨做到“无所求、无所待、无所靠”就够了吗.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\241-认知与智慧丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\242-认知与契约1丨现实中的上帝视角.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\243-认知与契约2丨“意义”的本质是一种约定.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\244-认知与契约3丨婚姻的本质是贸易法则 唯一微信OUCHSTYLE.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\245-认知与契约4丨意义：认知的替代物.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\246-问答41丨如何训练幽默感？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\247-认知与契约丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\248-意外与意义1丨有限游戏和无限游戏有什么区别.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\249-意外与意义2丨你为什么会悔棋？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\250-意外与意义3丨世界在不断绽放新的可能性.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\251-意外与意义4丨在不可能中寻找可能性.m4a
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\252-问答42丨意义跟价值观有什么区别.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\253-意外与意义丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\254-意义发条1丨意义从哪来？.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\255-意义发条2丨人类如何从追求生存转变为追求意义.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\256-意义发条3丨我们对意义的朝圣之路.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\257-意义发条4丨意义是一个大网络，我们都是终端.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\258-问答43丨培训和教育有什么区别.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\259-意义发条丨本单元十大精彩留言.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\260-主体间性1丨我们比自己认为的更富有.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\261-主体间性2丨人的价值和意义是什么.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\262-主体间性3丨为什么会存在“意义产业”.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\263-主体间性4丨群体的智能是如何出现的.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\264-问答44丨习惯更重要，还是目标更重要.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\265-契约社会1丨欢迎来到客观与虚拟之外的第三世界.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\266-契约社会2丨第三世界的重要定律：信则有，不信则无.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\267-契约社会3丨谁是真实世界中的天使.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\268-契约社会4丨你本身就是一种货币.mp3
2019/12/21 19:41:07: 删除: E:\认知方法论\音频归类\269-问答45丨执念是一种意义吗.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\270-契约社会丨本单元十大精彩留言.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\271-契约竞争力1丨生活就是“契约化生存”.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\272-契约竞争力2丨你的竞争力处在频谱的哪一段.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\273-契约竞争力3丨契约化能力的三原色.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\274-契约竞争力4丨人是所有契约关系的总和.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\275-问答46丨“安慰剂效应”是怎么回事.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\276-契约竞争力丨本单元十大精彩留言.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\277-认知复杂性1丨我们面对的世界有多复杂.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\278-认知复杂性2丨什么是复杂性灾难.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\279-认知复杂性3丨认知世界的同时，你也在塑造世界.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\280-认知复杂性4丨如何逃离认知的悖论.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\281-问答47丨契约关系会不会阻碍我活出真实的自我.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\282-认知复杂性丨本单元十大精彩留言.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\283-谬误与认知1丨那些“种瓜得豆”的故事.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\284-谬误与认知2丨两种心灵地图.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\285-谬误与认知3丨谬误在认知中扮演什么角色.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\286-问答48丨迷信和笃信的区别是什么.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\287-谬误与认知丨本单元十大精彩留言.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\288-认知溢出性1丨性格决定命运，还是命运决定性格？.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\289-认知溢出性2丨故事导致了人类文明，什么导致了故事？.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\290-认知溢出性3丨溢出性的决定性作用.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\291-认知溢出性4丨考试押对了题，是好事吗.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\292-问答49丨发现自己走在错误的路上，该不该停下.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\293-认知溢出性丨本单元十大精彩留言.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\294-总复习1丨踏上第一个台阶就好.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\295-总复习2丨创新的过程也是认知升级的过程.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\296-总复习3丨想改变世界，先改变世界观.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\297-总复习4丨认知是一座城堡，还是一座监狱.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\298-问答50丨为什么尴尬人总遇尴尬事.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\299-总复习（一）丨本单元十大精彩留言.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\300-总复习5丨什么是“认知的囚禁”.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\301-总复习6丨认知治理比工具和方法更重要.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\302-总复习7丨与其说提高认知，不如说治理认知.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\303-总复习8丨智慧是一种生长机制.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\304-问答51丨如何站在三岔路口不误入歧途？.mp3
2019/12/21 19:41:08: 删除: E:\认知方法论\音频归类\305-总复习（二）丨本单元十大精彩留言.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0101认知与自由2丨自由就是被束缚.mp3 -> E:\认知方法论\音频归类\bf0101认知与自由2丨自由就是被束缚.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0102-认知与自由3丨自由的三个步骤.mp3 -> E:\认知方法论\音频归类\bf0102-认知与自由3丨自由的三个步骤.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0103-认知与自由4丨激情知道答案.mp3 -> E:\认知方法论\音频归类\bf0103-认知与自由4丨激情知道答案.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0104-问答39丨方法和工具之间的区别是什么.mp3 -> E:\认知方法论\音频归类\bf0104-问答39丨方法和工具之间的区别是什么.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0105-认知与自由丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf0105-认知与自由丨本单元十大精彩留言.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0107-认知与智慧1丨如何做到“不惑”？.mp3 -> E:\认知方法论\音频归类\bf0107-认知与智慧1丨如何做到“不惑”？.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0108-认知与智慧2丨认知世界的三种工具.mp3 -> E:\认知方法论\音频归类\bf0108-认知与智慧2丨认知世界的三种工具.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0109-认知与智慧3丨做“正确的事”还是做“正确的人”.mp3 -> E:\认知方法论\音频归类\bf0109-认知与智慧3丨做“正确的事”还是做“正确的人”.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0110-认知与智慧4丨找到第三种选择.mp3 -> E:\认知方法论\音频归类\bf0110-认知与智慧4丨找到第三种选择.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0111-问答40丨做到“无所求、无所待、无所靠”就够了吗.mp3 -> E:\认知方法论\音频归类\bf0111-问答40丨做到“无所求、无所待、无所靠”就够了吗.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0113-认知与智慧丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf0113-认知与智慧丨本单元十大精彩留言.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0114-认知与契约1丨现实中的上帝视角.mp3 -> E:\认知方法论\音频归类\bf0114-认知与契约1丨现实中的上帝视角.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0115-认知与契约2丨“意义”的本质是一种约定.mp3 -> E:\认知方法论\音频归类\bf0115-认知与契约2丨“意义”的本质是一种约定.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0116-认知与契约3丨婚姻的本质是贸易法则 唯一微信OUCHSTYLE.mp3 -> E:\认知方法论\音频归类\bf0116-认知与契约3丨婚姻的本质是贸易法则 唯一微信OUCHSTYLE.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0117-认知与契约4丨意义：认知的替代物.mp3 -> E:\认知方法论\音频归类\bf0117-认知与契约4丨意义：认知的替代物.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0118问答41丨如何训练幽默感？.mp3 -> E:\认知方法论\音频归类\bf0118问答41丨如何训练幽默感？.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0119-认知与契约丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf0119-认知与契约丨本单元十大精彩留言.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0121-意外与意义1丨有限游戏和无限游戏有什么区别.mp3 -> E:\认知方法论\音频归类\bf0121-意外与意义1丨有限游戏和无限游戏有什么区别.mp3
2019/12/21 19:41:10: 复制: E:\认知方法论 - 副本\音频归类\bf0122-意外与意义2丨你为什么会悔棋？.mp3 -> E:\认知方法论\音频归类\bf0122-意外与意义2丨你为什么会悔棋？.mp3
2019/12/21 19:41:11: 复制: E:\认知方法论 - 副本\音频归类\bf0123-意外与意义3丨世界在不断绽放新的可能性.mp3 -> E:\认知方法论\音频归类\bf0123-意外与意义3丨世界在不断绽放新的可能性.mp3
2019/12/21 19:41:11: 复制: E:\认知方法论 - 副本\音频归类\bf0124-意外与意义4丨在不可能中寻找可能性.m4a -> E:\认知方法论\音频归类\bf0124-意外与意义4丨在不可能中寻找可能性.m4a
2019/12/21 19:41:11: 复制: E:\认知方法论 - 副本\音频归类\bf0125-问答42丨意义跟价值观有什么区别.mp3 -> E:\认知方法论\音频归类\bf0125-问答42丨意义跟价值观有什么区别.mp3
2019/12/21 19:41:11: 复制: E:\认知方法论 - 副本\音频归类\bf0126-意外与意义丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf0126-意外与意义丨本单元十大精彩留言.mp3
2019/12/21 19:41:11: 复制: E:\认知方法论 - 副本\音频归类\bf0128-意义发条1丨意义从哪来？.mp3 -> E:\认知方法论\音频归类\bf0128-意义发条1丨意义从哪来？.mp3
